Neighborhood,Latitude,Longitude,Venue Name,Venue Latitude,Venue Longitude,Category
Downtown,40.69084402109806,-73.98346337431106,Golden Krust Caribbean Restaurant,40.688041333731896,-73.98030815699057,Caribbean Restaurant
Downtown,40.69084402109806,-73.98346337431106,Blick Art Materials,40.687611,-73.979451,Arts & Crafts Store
Downtown,40.69084402109806,-73.98346337431106,Hot Chix,40.68978557486931,-73.97828963194698,American Restaurant
Downtown,40.69084402109806,-73.98346337431106,Avalon Fort Greene - Lawn,40.694117385426026,-73.98263692290627,Park
Downtown,40.69084402109806,-73.98346337431106,Andrew's Classic Roadside Hamburgers,40.69106041629913,-73.98290771677036,Burger Joint
Downtown,40.69084402109806,-73.98346337431106,Greene Bites,40.689799038966996,-73.9779565088759,Deli / Bodega
Downtown,40.69084402109806,-73.98346337431106,Foragers,40.691188765580584,-73.98285679873577,American Restaurant
Downtown,40.69084402109806,-73.98346337431106,Brooklyn Juicer,40.691368388452645,-73.98238631288444,Juice Bar
Dyker Heights,40.61921945772268,-74.01931375636029,Dyker Park Hot Bagels,40.618768250991714,-74.02165483966806,Bagel Shop
Dyker Heights,40.61921945772268,-74.01931375636029,BurgerFi,40.61880988,-74.02133452,Burger Joint
Dyker Heights,40.61921945772268,-74.01931375636029,Dyker Beach Golf Course,40.61655026031118,-74.02040416913387,Golf Course
Dyker Heights,40.61921945772268,-74.01931375636029,Triple Essence Dance Studio,40.623259000000004,-74.018951,Dance Studio
Dyker Heights,40.61921945772268,-74.01931375636029,Tom McDonald Triangle,40.622481468668006,-74.02263911674096,Park
East Flatbush,40.64171776668965,-73.93610256185843,VIVID Caribbean American Bistro,40.642024833999244,-73.93263601861081,Caribbean Restaurant
East Flatbush,40.64171776668965,-73.93610256185843,Paerdegat Park,40.638136921263715,-73.93813848495483,Park
East Flatbush,40.64171776668965,-73.93610256185843,Rite Aid,40.6417986,-73.9372244,Pharmacy
East Flatbush,40.64171776668965,-73.93610256185843,Key Food,40.64180595416915,-73.93649015186261,Supermarket
East Flatbush,40.64171776668965,-73.93610256185843,Kennedy Fried Chicken,40.641409,-73.937811,Fast Food Restaurant
East Flatbush,40.64171776668965,-73.93610256185843,Park Pl,40.64175939691049,-73.93659348136578,Moving Target
East Flatbush,40.64171776668965,-73.93610256185843,K & S Department Store,40.64170327986326,-73.93757236339682,Department Store
East Flatbush,40.64171776668965,-73.93610256185843,king,40.64143371582031,-73.93680572509766,Chinese Restaurant
East Flatbush,40.64171776668965,-73.93610256185843,S&K Liquors,40.641483306884766,-73.9359359741211,Liquor Store
East Flatbush,40.64171776668965,-73.93610256185843,China Express,40.641422,-73.937668,Chinese Restaurant
East Flatbush,40.64171776668965,-73.93610256185843,Print Or Press Express,40.64213943481445,-73.933349609375,Print Shop
East New York,40.66992570084708,-73.88069863917373,Popeyes Louisiana Kitchen,40.666292414045124,-73.88251615596883,Fried Chicken Joint
East New York,40.66992570084708,-73.88069863917373,Caterina Pizza,40.66638294169508,-73.88333574100211,Pizza Place
East New York,40.66992570084708,-73.88069863917373,New Lots Ave Pedestrian Plaza,40.66624514967573,-73.8834691342827,Plaza
East New York,40.66992570084708,-73.88069863917373,Golden China,40.67139597361685,-73.88142074252401,Asian Restaurant
East New York,40.66992570084708,-73.88069863917373,Shepherd Guest House,40.671303,-73.879865,Event Service
East New York,40.66992570084708,-73.88069863917373,La Parada,40.667784999999995,-73.878918,Spanish Restaurant
East New York,40.66992570084708,-73.88069863917373,D & D Deli Grocery,40.66737747192383,-73.8797607421875,Convenience Store
East New York,40.66992570084708,-73.88069863917373,LOMA #4,40.66643553126808,-73.88268246605381,Spanish Restaurant
East New York,40.66992570084708,-73.88069863917373,New Beginning West Indian And American Cuisine,40.67315353790367,-73.87764082384443,Caribbean Restaurant
East New York,40.66992570084708,-73.88069863917373,la bona pizza,40.673632,-73.882814,Fast Food Restaurant
East New York,40.66992570084708,-73.88069863917373,MTA Bus - B15 Bus Stop,40.66627779751987,-73.8838968633744,Bus Station
East New York,40.66992570084708,-73.88069863917373,New Lots Pharmacy,40.666138000000004,-73.883656,Pharmacy
Flatbush,40.63632589026681,-73.95840106533912,Rusty Nail,40.635139,-73.961166,Cocktail Bar
Flatbush,40.63632589026681,-73.95840106533912,Coffee Mob,40.635841273905065,-73.96256072887337,Coffee Shop
Flatbush,40.63632589026681,-73.95840106533912,Jamba Juice,40.636371456751796,-73.9564489438687,Juice Bar
Flatbush,40.63632589026681,-73.95840106533912,LoDuca Pizza,40.63492093049167,-73.96266286813962,Pizza Place
Flatbush,40.63632589026681,-73.95840106533912,Gyro King,40.63457481549049,-73.9627754594031,Middle Eastern Restaurant
Flatbush,40.63632589026681,-73.95840106533912,Chase Bank,40.63437692904673,-73.9628924926424,Bank
Flatbush,40.63632589026681,-73.95840106533912,Don Burrito,40.63543097378465,-73.96282905284257,Mexican Restaurant
Flatbush,40.63632589026681,-73.95840106533912,Golden Krust Caribbean Bakery and Grill,40.634923,-73.963013,Caribbean Restaurant
Flatbush,40.63632589026681,-73.95840106533912,Fisherman's Cove,40.63546710297942,-73.96286913080004,Caribbean Restaurant
Flatbush,40.63632589026681,-73.95840106533912,Coffee Z,40.634682472077664,-73.96278208484142,Coffee Shop
Flatbush,40.63632589026681,-73.95840106533912,Walgreens,40.6356456,-73.9636725,Pharmacy
Flatbush,40.63632589026681,-73.95840106533912,F1 Lounge,40.63972658251667,-73.95481096046801,Lounge
Flatbush,40.63632589026681,-73.95840106533912,Sunset Bagels,40.634338492639735,-73.96298278792874,Bagel Shop
Flatbush,40.63632589026681,-73.95840106533912,Subway Sandwiches,40.63503761468299,-73.96290853277442,Sandwich Place
Flatbush,40.63632589026681,-73.95840106533912,Newkirk Plaza,40.635130426037044,-73.96283295091466,Plaza
Flatbush,40.63632589026681,-73.95840106533912,Dunkin',40.635218751844334,-73.96255314847946,Donut Shop
Flatbush,40.63632589026681,-73.95840106533912,Newkirk Plaza Gourmet Deli,40.6351259737643,-73.9628005177241,Deli / Bodega
Flatbush,40.63632589026681,-73.95840106533912,Newkirk Grocery,40.63515967937645,-73.96140818593642,Deli / Bodega
Flatbush,40.63632589026681,-73.95840106533912,Armando & Pablo's Restaurant,40.63510823238249,-73.96301214839362,Diner
Flatlands,40.6304460437575,-73.92911302644681,Blue Mountain Farm,40.6309744234342,-73.92809302702906,Caribbean Restaurant
Flatlands,40.6304460437575,-73.92911302644681,Dollar Tree,40.6308226086957,-73.9281539130435,Discount Store
Flatlands,40.6304460437575,-73.92911302644681,David fox park (pool area),40.6288821832122,-73.92690897147251,Park
Flatlands,40.6304460437575,-73.92911302644681,Staples,40.6293858,-73.9283275,Paper / Office Supplies Store
Flatlands,40.6304460437575,-73.92911302644681,Topaze Restaurant,40.626595,-73.927438,Caribbean Restaurant
Flatlands,40.6304460437575,-73.92911302644681,McDonald's,40.632118034905155,-73.92863802147076,Fast Food Restaurant
Flatlands,40.6304460437575,-73.92911302644681,Walgreens,40.62665649231498,-73.92800644040108,Pharmacy
Flatlands,40.6304460437575,-73.92911302644681,Popeyes Louisiana Kitchen,40.63346850727348,-73.92873556271473,Fried Chicken Joint
Flatlands,40.6304460437575,-73.92911302644681,Wendy’s,40.6336,-73.92812,Fast Food Restaurant
Flatlands,40.6304460437575,-73.92911302644681,CVS pharmacy,40.634008373260016,-73.92861972621603,Pharmacy
Flatlands,40.6304460437575,-73.92911302644681,Rite Aid,40.6287668,-73.9277292,Pharmacy
Flatlands,40.6304460437575,-73.92911302644681,Matrix Lounge,40.632413657201624,-73.93371247385366,Lounge
Flatlands,40.6304460437575,-73.92911302644681,Aura Lounge,40.632307,-73.933679,Bar
Flatlands,40.6304460437575,-73.92911302644681,Redbox,40.63429260253906,-73.92890930175781,Video Store
Flatlands,40.6304460437575,-73.92911302644681,MTA - B7,40.632817,-73.929934,Bus Station
Flatlands,40.6304460437575,-73.92911302644681,KFC,40.63319453951319,-73.92811279027711,Fried Chicken Joint
Flatlands,40.6304460437575,-73.92911302644681,Podium Night Club,40.62776847461678,-73.92745339862262,Nightclub
Fort Greene,40.688527260189815,-73.97290574369099,Miss Ada,40.68956047839135,-73.9723511535792,Israeli Restaurant
Fort Greene,40.688527260189815,-73.97290574369099,Evelina Restaurant,40.689629,-73.971018,Italian Restaurant
Fort Greene,40.688527260189815,-73.97290574369099,Fort Greene Park Greenmarket,40.68972631373066,-73.97329713840351,Farmers Market
Fort Greene,40.688527260189815,-73.97290574369099,Dick & Janes,40.689776850546465,-73.9712367938648,Cocktail Bar
Fort Greene,40.688527260189815,-73.97290574369099,Olea,40.687716119555226,-73.97059433405471,Tapas Restaurant
Fort Greene,40.688527260189815,-73.97290574369099,Walter's,40.68962983369858,-73.97311918839874,New American Restaurant
Fort Greene,40.688527260189815,-73.97290574369099,Melt Massage,40.68712693815726,-73.97460695451028,Massage Studio
Fort Greene,40.688527260189815,-73.97290574369099,Colonia Verde,40.689693418539875,-73.97073816836266,Latin American Restaurant
Fort Greene,40.688527260189815,-73.97290574369099,Imani Caribbean Kitchen & Bar,40.68949374298435,-73.97095919400672,Caribbean Restaurant
Fort Greene,40.688527260189815,-73.97290574369099,Bittersweet,40.689587651946525,-73.97249488542947,Coffee Shop
Fort Greene,40.688527260189815,-73.97290574369099,Greenlight Bookstore,40.68635635950454,-73.97456031947704,Bookstore
Fort Greene,40.688527260189815,-73.97290574369099,The Shala,40.68719484172441,-73.97501293813885,Yoga Studio
Fort Greene,40.688527260189815,-73.97290574369099,The Greene Grape Wine & Spirits,40.686163126689756,-73.9741208569246,Wine Shop
Fort Greene,40.688527260189815,-73.97290574369099,Dino,40.68953531738243,-73.97046641110853,Italian Restaurant
Fort Greene,40.688527260189815,-73.97290574369099,Stem,40.686161,-73.973607,Flower Shop
Fort Greene,40.688527260189815,-73.97290574369099,Gardell's Greene Garden,40.68656672101174,-73.97443280082518,Flower Shop
Fort Greene,40.688527260189815,-73.97290574369099,Mr. Mango,40.68710060748026,-73.97611235818754,Grocery Store
Fort Greene,40.688527260189815,-73.97290574369099,Cafe Paulette,40.68974307741666,-73.97579775071402,French Restaurant
Fort Greene,40.688527260189815,-73.97290574369099,Peaches Hothouse,40.68701570501889,-73.97555014032694,Southern / Soul Food Restaurant
Fort Greene,40.688527260189815,-73.97290574369099,Greene Grape Provisions,40.68613726952975,-73.97398517235284,Gourmet Shop
Fort Greene,40.688527260189815,-73.97290574369099,Fradei,40.686541,-73.974375,Italian Restaurant
Fort Greene,40.688527260189815,-73.97290574369099,Roman’s,40.68952914963263,-73.96951802846388,Italian Restaurant
Fort Greene,40.688527260189815,-73.97290574369099,Not Ray's Pizza,40.68612065515834,-73.97406226761952,Pizza Place
Fort Greene,40.688527260189815,-73.97290574369099,Petit Paulette,40.689625,-73.9758,Wine Bar
Fort Greene,40.688527260189815,-73.97290574369099,Fort Greene Park Tennis Courts,40.69071838647053,-73.9752390441259,Tennis Court
Fort Greene,40.688527260189815,-73.97290574369099,LuAnne's Wild Ginger,40.689644,-73.969824,Vegetarian / Vegan Restaurant
Fort Greene,40.688527260189815,-73.97290574369099,Hungry Ghost,40.686019848047394,-73.97355641043038,Coffee Shop
Fort Greene,40.688527260189815,-73.97290574369099,baba cool cafe,40.687014,-73.975255,Café
Fort Greene,40.688527260189815,-73.97290574369099,Edmonds Playground,40.689432328528866,-73.97182840898755,Playground
Fort Greene,40.688527260189815,-73.97290574369099,Endswell,40.686125,-73.973798,Restaurant
Fort Greene,40.688527260189815,-73.97290574369099,Brooklyn Public House,40.68953711323655,-73.96939820491572,Cocktail Bar
Fort Greene,40.688527260189815,-73.97290574369099,Thirst Wine Merchants,40.686053,-73.972895,Liquor Store
Fort Greene,40.688527260189815,-73.97290574369099,Mekong BK,40.68939840185402,-73.96905826518169,Vietnamese Restaurant
Fort Greene,40.688527260189815,-73.97290574369099,Black Forest Brooklyn,40.68671938173546,-73.97514626383781,German Restaurant
Fort Greene,40.688527260189815,-73.97290574369099,Emack & Bolio’s,40.686532,-73.974987,Ice Cream Shop
Fort Greene,40.688527260189815,-73.97290574369099,DSK Brooklyn - Die Stammkneipe,40.685746,-73.9736,Beer Garden
Fort Greene,40.688527260189815,-73.97290574369099,Dosa Royale,40.689466368706604,-73.96870434089776,Indian Restaurant
Fort Greene,40.688527260189815,-73.97290574369099,Fort Greene Park,40.69162107498688,-73.97564649581909,Park
Fort Greene,40.688527260189815,-73.97290574369099,Graziella's,40.690500785798285,-73.96943770796737,Pizza Place
Fort Greene,40.688527260189815,-73.97290574369099,Black Iris,40.68950163002157,-73.9702977639014,Middle Eastern Restaurant
Fort Greene,40.688527260189815,-73.97290574369099,Rhodora,40.691742,-73.971411,Wine Bar
Fort Greene,40.688527260189815,-73.97290574369099,Fort Greene Park Playground,40.69017161434123,-73.97361905520151,Playground
Fort Greene,40.688527260189815,-73.97290574369099,Mo's Fort Greene,40.687086786502725,-73.97468663141946,Bar
Fort Greene,40.688527260189815,-73.97290574369099,Peckish,40.691659382649384,-73.97124307813642,Sandwich Place
Fort Greene,40.688527260189815,-73.97290574369099,Thistle & Clover,40.6895714801075,-73.97062690782748,Boutique
Fort Greene,40.688527260189815,-73.97290574369099,BAM Rose Cinemas,40.68633844980032,-73.97743839568813,Indie Movie Theater
Fort Greene,40.688527260189815,-73.97290574369099,Brooklyn Academy of Music (BAM),40.686414521476856,-73.97765815258026,Opera House
Fort Greene,40.688527260189815,-73.97290574369099,BAM Howard Gilman Opera House,40.68653655473017,-73.97785663604736,Opera House
Fort Greene,40.688527260189815,-73.97290574369099,Saffron,40.685327,-73.97663,Flower Shop
Fort Greene,40.688527260189815,-73.97290574369099,Maison May,40.68946565224471,-73.96929148484402,French Restaurant
Fort Greene,40.688527260189815,-73.97290574369099,BAM Harvey Theater,40.68858644784374,-73.978708667925,Theater
Fort Greene,40.688527260189815,-73.97290574369099,BAMcafé,40.68661791010818,-73.97757232189178,Lounge
Fort Greene,40.688527260189815,-73.97290574369099,BAM Fisher,40.68599147113545,-73.97778689861296,Performing Arts Venue
Fort Greene,40.688527260189815,-73.97290574369099,Brooklyn Yoga Club,40.69124911948249,-73.96943482807488,Yoga Studio
Fort Greene,40.688527260189815,-73.97290574369099,Deniz,40.68680227698253,-73.97556515066572,Turkish Restaurant
Fort Greene,40.688527260189815,-73.97290574369099,La Bagel Delight,40.68708384961571,-73.97555239430763,Bagel Shop
Fort Greene,40.688527260189815,-73.97290574369099,National,40.687221,-73.976353,Thai Restaurant
Fort Greene,40.688527260189815,-73.97290574369099,Heritage Wines,40.6895399765545,-73.9697503937935,Wine Shop
Fort Greene,40.688527260189815,-73.97290574369099,Best Buy Wines & Spirits,40.68749102433983,-73.97757563618589,Wine Shop
Fort Greene,40.688527260189815,-73.97290574369099,Elly's Market,40.689506713265665,-73.96991810279246,Grocery Store
Fort Greene,40.688527260189815,-73.97290574369099,The Great Georgiana,40.68945116922863,-73.96918407140946,Bar
Fort Greene,40.688527260189815,-73.97290574369099,Crunch Fitness - Ft. Greene,40.6879399210819,-73.9778620004654,Gym / Fitness Center
Fort Greene,40.688527260189815,-73.97290574369099,Red Hook Lobster Pound,40.68720673870212,-73.96915555061192,Seafood Restaurant
Fort Greene,40.688527260189815,-73.97290574369099,People's Pops @ Brooklyn Flea,40.68728411666667,-73.96925996666667,Restaurant
Fort Greene,40.688527260189815,-73.97290574369099,MTA Bus - B38/B38 Ltd,40.68794304735326,-73.9679571748259,Bus Station
Fort Hamilton,40.6147681269423,-74.0319791453799,Campania Coal Fired Pizza,40.613465980586724,-74.0332371696127,Italian Restaurant
Fort Hamilton,40.6147681269423,-74.0319791453799,Hunter's Steak & Ale House,40.61660563943881,-74.03098585281313,Steakhouse
Fort Hamilton,40.6147681269423,-74.0319791453799,Pasticceria Rocco,40.6167545562255,-74.03085571890367,Bakery
Fort Hamilton,40.6147681269423,-74.0319791453799,Espresso Pizza,40.61639003656646,-74.03070991895045,Pizza Place
Fort Hamilton,40.6147681269423,-74.0319791453799,Shobu Sushi,40.61599613867154,-74.03102593223436,Sushi Restaurant
Fort Hamilton,40.6147681269423,-74.0319791453799,The Wicked Monk,40.617128601968595,-74.03384858127117,Bar
Fort Hamilton,40.6147681269423,-74.0319791453799,Fushimi,40.61727,-74.03101,Japanese Restaurant
Fort Hamilton,40.6147681269423,-74.0319791453799,The Lock Yard,40.61736777473677,-74.02964943412427,Beer Garden
Fort Hamilton,40.6147681269423,-74.0319791453799,Swan Beauty,40.61667,-74.03354300000001,Health & Beauty Service
Fort Hamilton,40.6147681269423,-74.0319791453799,Positano,40.612384661710394,-74.03405892854195,Italian Restaurant
Fort Hamilton,40.6147681269423,-74.0319791453799,Met Fresh Supermarket,40.61652838683681,-74.03400301572239,Supermarket
Fort Hamilton,40.6147681269423,-74.0319791453799,John Paul Jones Park ('Cannonball Park'),40.61154096139938,-74.03437001026933,Park
Fort Hamilton,40.6147681269423,-74.0319791453799,Harbor Fitness,40.61779715448358,-74.0302906614112,Gym / Fitness Center
Fort Hamilton,40.6147681269423,-74.0319791453799,Townhouse 275,40.61803762118631,-74.03361264495949,Cocktail Bar
Fort Hamilton,40.6147681269423,-74.0319791453799,Philadelphia Grille,40.61258952250344,-74.03387566751624,Sandwich Place
Fort Hamilton,40.6147681269423,-74.0319791453799,Kitty Kiernans,40.615291889159934,-74.03440950433362,Pub
Fort Hamilton,40.6147681269423,-74.0319791453799,The Common,40.617844,-74.033624,Restaurant
Fort Hamilton,40.6147681269423,-74.0319791453799,TD Bank,40.6134121,-74.0334809,Bank
Fort Hamilton,40.6147681269423,-74.0319791453799,Energy Fuel,40.61553072769499,-74.03142578696837,Juice Bar
Fort Hamilton,40.6147681269423,-74.0319791453799,Suki Sushi Bay Ridge,40.61910674029615,-74.03284785146936,Japanese Restaurant
Fort Hamilton,40.6147681269423,-74.0319791453799,CKO Kickboxing,40.61888165555084,-74.03021335601807,Gym / Fitness Center
Fort Hamilton,40.6147681269423,-74.0319791453799,ha ha chinese,40.618022230237116,-74.03030968368607,Chinese Restaurant
Fort Hamilton,40.6147681269423,-74.0319791453799,Bagel Supreme,40.616525270741164,-74.03052334487757,Bagel Shop
Fort Hamilton,40.6147681269423,-74.0319791453799,Goustaro,40.61777409693701,-74.03045118611712,Deli / Bodega
Fort Hamilton,40.6147681269423,-74.0319791453799,Delia's Lounge & Restaurant,40.6187462397852,-74.0331474738176,Cocktail Bar
Fort Hamilton,40.6147681269423,-74.0319791453799,Win Hing Chinese Cuisine,40.61366348516215,-74.03285773564411,Asian Restaurant
Fort Hamilton,40.6147681269423,-74.0319791453799,Fort Hamilton Diner,40.61607407726939,-74.03113460437135,Diner
Fort Hamilton,40.6147681269423,-74.0319791453799,Panda Sport,40.617567590507335,-74.02942288365904,Board Shop
Fort Hamilton,40.6147681269423,-74.0319791453799,The UPS Store,40.6181886,-74.0335205,Shipping Store
Fort Hamilton,40.6147681269423,-74.0319791453799,Henry Hardes Liquor,40.6183230697663,-74.03323391085166,Wine Shop
Fort Hamilton,40.6147681269423,-74.0319791453799,UNO Pizzeria & Grill,40.618065157595105,-74.03002782198652,American Restaurant
Fort Hamilton,40.6147681269423,-74.0319791453799,Baskin-Robbins,40.6171997989858,-74.03025990381923,Ice Cream Shop
Fort Hamilton,40.6147681269423,-74.0319791453799,Taqueria El Puente,40.61686836218163,-74.0302707783991,Mexican Restaurant
Fort Hamilton,40.6147681269423,-74.0319791453799,Redbox,40.617530813718126,-74.03362304167999,Video Store
Fort Hamilton,40.6147681269423,-74.0319791453799,Mike's Deli,40.61579551918278,-74.03133436513558,Deli / Bodega
Fort Hamilton,40.6147681269423,-74.0319791453799,Campo Bello Restaurant 2,40.61806,-74.029366,Spanish Restaurant
Fort Hamilton,40.6147681269423,-74.0319791453799,Chase Bank,40.618263,-74.032871,Bank
Fort Hamilton,40.6147681269423,-74.0319791453799,Mid China,40.616124,-74.030493,Chinese Restaurant
Fort Hamilton,40.6147681269423,-74.0319791453799,Staples,40.6167321,-74.0301232,Paper / Office Supplies Store
Fort Hamilton,40.6147681269423,-74.0319791453799,Walgreens,40.61773540642656,-74.03378874063486,Pharmacy
Fort Hamilton,40.6147681269423,-74.0319791453799,Dunkin',40.61722967158058,-74.03032488730969,Donut Shop
Fort Hamilton,40.6147681269423,-74.0319791453799,J J Carty Playground,40.61454789512698,-74.02924626057636,Playground
Fort Hamilton,40.6147681269423,-74.0319791453799,Shore Road Delicatessen,40.61822782362527,-74.03325007071861,Sandwich Place
Fort Hamilton,40.6147681269423,-74.0319791453799,Rite Aid,40.618526,-74.033414,Pharmacy
Fort Hamilton,40.6147681269423,-74.0319791453799,Cathys Place,40.615487377018916,-74.03151588297307,Diner
Fort Hamilton,40.6147681269423,-74.0319791453799,Kimchee Korean Cuisine,40.61797065682916,-74.03344650023448,Korean Restaurant
Fort Hamilton,40.6147681269423,-74.0319791453799,Panda Garden,40.615772172484405,-74.03427146686259,Chinese Restaurant
Fort Hamilton,40.6147681269423,-74.0319791453799,BrooklynONE productions,40.61272048950195,-74.03148651123047,Theater
Fort Hamilton,40.6147681269423,-74.0319791453799,Narrows Pharmacy,40.612895954651286,-74.0337044469937,Pharmacy
Fort Hamilton,40.6147681269423,-74.0319791453799,Encore Restaurant,40.612544,-74.033644,Russian Restaurant
Fort Hamilton,40.6147681269423,-74.0319791453799,Cafe At Sam's Bakery,40.618131,-74.033546,Café
Fort Hamilton,40.6147681269423,-74.0319791453799,Holiday Inn Express - Fort Hamilton,40.61196326140547,-74.02871838603363,Hotel
Fort Hamilton,40.6147681269423,-74.0319791453799,Vivid Nail & Spa,40.617363,-74.027804,Spa
Fort Hamilton,40.6147681269423,-74.0319791453799,MTA Bus - 92 St & Ft Hamilton Py (B8/B70/S53/S79-SBS/S93),40.616847804058914,-74.02726624196065,Bus Stop
Fort Hamilton,40.6147681269423,-74.0319791453799,Shore Road Park Tennis Courts,40.61273696221837,-74.03677405133128,Tennis Court
Fort Hamilton,40.6147681269423,-74.0319791453799,Landys Pizzeria,40.617394,-74.027464,Pizza Place
Fort Hamilton,40.6147681269423,-74.0319791453799,MTA Bus - Shore Rd & 97 St (B16/X27/X37),40.615548259259725,-74.03770689522013,Bus Stop
Fort Hamilton,40.6147681269423,-74.0319791453799,Ft hamilton deli-mart,40.617058,-74.02701,Deli / Bodega
Georgetown,40.623845244784235,-73.91607483951331,Duane Reade,40.6225443,-73.9170047,Pharmacy
Georgetown,40.623845244784235,-73.91607483951331,Original Pizza,40.620783494175456,-73.91728732300375,Pizza Place
Georgetown,40.623845244784235,-73.91607483951331,Dunkin',40.621338455162224,-73.91695079584173,Donut Shop
Georgetown,40.623845244784235,-73.91607483951331,Five Below,40.62656506489726,-73.91632893080015,Discount Store
Georgetown,40.623845244784235,-73.91607483951331,Five Guys,40.62650091307452,-73.91622400780095,Burger Joint
Georgetown,40.623845244784235,-73.91607483951331,Torrid,40.62573,-73.916073,Clothing Store
Georgetown,40.623845244784235,-73.91607483951331,Chipotle Mexican Grill,40.62640516930416,-73.91697560324246,Mexican Restaurant
Georgetown,40.623845244784235,-73.91607483951331,Starbucks,40.625874,-73.91746,Coffee Shop
Georgetown,40.623845244784235,-73.91607483951331,Landi's Pork Store,40.61963309828226,-73.91791811535433,Italian Restaurant
Georgetown,40.623845244784235,-73.91607483951331,Mill Basin Bagel Cafe,40.61982990000001,-73.916547,Bagel Shop
Georgetown,40.623845244784235,-73.91607483951331,Gourmet Grill,40.61954308297777,-73.91611065315124,American Restaurant
Georgetown,40.623845244784235,-73.91607483951331,Party City,40.623113,-73.915827,Miscellaneous Shop
Georgetown,40.623845244784235,-73.91607483951331,Frozen Planet Yogurt,40.61940426424289,-73.91589698935043,Frozen Yogurt Shop
Georgetown,40.623845244784235,-73.91607483951331,Carter's,40.624809,-73.917267,Kids Store
Georgetown,40.623845244784235,-73.91607483951331,TD Bank,40.62702604819837,-73.91748346768964,Bank
Georgetown,40.623845244784235,-73.91607483951331,Brooklyn Zoo & Aquarium,40.62011279940736,-73.91719342763187,Pet Store
Georgetown,40.623845244784235,-73.91607483951331,GameStop,40.62644298054101,-73.91618925301883,Video Game Store
Georgetown,40.623845244784235,-73.91607483951331,Sally Beauty,40.6254002495495,-73.91659389182908,Cosmetics Shop
Georgetown,40.623845244784235,-73.91607483951331,Sosaku,40.619384000000004,-73.91624300000001,Japanese Restaurant
Georgetown,40.623845244784235,-73.91607483951331,Chase Bank,40.62611,-73.918311,Bank
Georgetown,40.623845244784235,-73.91607483951331,Subways,40.62653322690518,-73.9167245022349,Sandwich Place
Georgetown,40.623845244784235,-73.91607483951331,GNC,40.626309,-73.915984,Supplement Shop
Georgetown,40.623845244784235,-73.91607483951331,Capital One Bank,40.6262309,-73.9183293,Bank
Georgetown,40.623845244784235,-73.91607483951331,IHOP,40.6262440666268,-73.91769630569674,Breakfast Spot
Georgetown,40.623845244784235,-73.91607483951331,Georgetown Shopping Center,40.62628661820448,-73.91757992632097,Shopping Mall
Georgetown,40.623845244784235,-73.91607483951331,CVS pharmacy,40.62143870088087,-73.91777790405308,Pharmacy
Georgetown,40.623845244784235,-73.91607483951331,Organic Market,40.62611,-73.918311,Grocery Store
Georgetown,40.623845244784235,-73.91607483951331,Hook & Reel,40.627275,-73.917666,Seafood Restaurant
Gowanus,40.6739311431872,-73.99444087145346,Big Reuse,40.67387827488131,-73.99508175947157,Furniture / Home Store
Gowanus,40.6739311431872,-73.99444087145346,King Killer Studios,40.67275337123803,-73.99303288583457,Performing Arts Venue
Gowanus,40.6739311431872,-73.99444087145346,The Bell House,40.673703858503,-73.99169824616679,Rock Club
Gowanus,40.6739311431872,-73.99444087145346,Battalion Studios,40.67389,-73.99055,Music Venue
Gowanus,40.6739311431872,-73.99444087145346,Other Half Brewing Company,40.673789976521334,-73.99913388740788,Brewery
Gowanus,40.6739311431872,-73.99444087145346,Four & Twenty Blackbirds,40.67207184871795,-73.99041118791499,Pie Shop
Gowanus,40.6739311431872,-73.99444087145346,Brooklyn Art Space,40.67292233643336,-73.99097545995053,Art Gallery
Gowanus,40.6739311431872,-73.99444087145346,nerd be cool.,40.67615624798502,-73.99889198473417,Coffee Shop
Gowanus,40.6739311431872,-73.99444087145346,Court Street Grocers,40.676287344436915,-73.99880699967053,Food & Drink Shop
Gowanus,40.6739311431872,-73.99444087145346,Santo Brúklin,40.675043,-73.999511,Brazilian Restaurant
Gowanus,40.6739311431872,-73.99444087145346,Table 87,40.670784223623315,-73.99148945604801,Pizza Place
Gowanus,40.6739311431872,-73.99444087145346,Buttermilk Channel,40.676012,-73.999183,American Restaurant
Gowanus,40.6739311431872,-73.99444087145346,Frankies 457 Spuntino,40.67735978455962,-73.99804694982672,Italian Restaurant
Gowanus,40.6739311431872,-73.99444087145346,Ugly Baby,40.67801930527555,-73.99613921080501,Thai Restaurant
Gowanus,40.6739311431872,-73.99444087145346,Halyards,40.673213,-73.98975,Bar
Gowanus,40.6739311431872,-73.99444087145346,Gowanus Wine Merchants,40.6703150108719,-73.99193198655011,Wine Shop
Gowanus,40.6739311431872,-73.99444087145346,F&F Pizzeria,40.677342,-73.998162,Pizza Place
Gowanus,40.6739311431872,-73.99444087145346,Whole Foods Market,40.67526187880738,-73.98886312774594,Grocery Store
Gowanus,40.6739311431872,-73.99444087145346,Lucey's Lounge,40.67074568186629,-73.99153662368684,Cocktail Bar
Gowanus,40.6739311431872,-73.99444087145346,El Mate,40.67501593578613,-73.99960212756113,Argentinian Restaurant
Gowanus,40.6739311431872,-73.99444087145346,Franks Wine Bar,40.67718059828416,-73.9983236384829,Italian Restaurant
Gowanus,40.6739311431872,-73.99444087145346,Prema Yoga,40.676820434702826,-73.99865162505674,Yoga Studio
